,_id,abstract,blog,byline,document_type,headline,keywords,multimedia,new_desk,print_page,pub_date,score,section_name,slideshow_credits,snippet,source,type_of_material,uri,web_url,word_count
7,4fd2899e8eb7c8105d85b814,"Dr Ernest A McCulloch, a father of stem cell research, dies at age 84; photo (M)",{},{'original': 'By LAWRENCE K. ALTMAN'},article,"{'main': 'Ernest McCulloch, 84, Stem Cell Research Pioneer, Dies'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'MCCULLOCH, ERNEST A'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,19,2011-02-02T00:00:00Z,1.0,,,"Dr. Ernest A. McCulloch, a father of the stem cell research that scientists say holds promise for the treatment of many ailments, died on Jan. 20  in Toronto. He was 84.     His death was announced by the University of Toronto, where he was an eme...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9E02E4DA1439F931A35751C0A9679D8B63,749.0
8,4fd2899e8eb7c8105d85b81a,"Ron Patterson, who helped found the country's first Renaissance fair, dies at age 80; photo (M)",{},{'original': 'By MARGALIT FOX'},article,"{'main': 'Ron Patterson, Renaissance (Fair) Man And Fan of the 16th Century, Dies at 80'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'PATTERSON, RON'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,18,2011-02-02T00:00:00Z,1.0,,,"Ron Patterson, who nearly half a century ago helped found the country's first Renaissance fair, which inspired a thriving nationwide industry of jousters and jesters, hawking street vendors and brave men in doublets and tights, died on Jan. 15 in ...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9F03E6DE1F30F931A35751C0A9679D8B63,754.0
9,4fd29d9d8eb7c8105d87fec5,"Bernd Eichinger, German screenwriter, dies at age 61; photo (M)",{},{'original': 'By BRUCE WEBER'},article,"{'main': 'Bernd Eichinger, 61, German Screenwriter'}","[{'isMajor': None, 'rank': 0, 'name': 'creative_works', 'value': 'NEVERENDING STORY, THE (MOVIE)'}, {'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'EICHINGER, BERND'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,7,2011-01-31T00:00:00Z,1.0,,,"Bernd Eichinger, a German screenwriter and producer who made films in Germany and Hollywood, including the children's fairy tale ''The NeverEnding Story,'' the ''Resident Evil'' series derived from video games, and ''Downfall,'' a movie about the ...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9E05E3DD1E31F932A05752C0A9679D8B63,723.0
0,4fd2b7a18eb7c8105d8ad24a,"Eleanor Galenson, psychoanalyst, dies at age 94; photo (M)",{},{'original': 'By DENNIS HEVESI'},article,"{'main': ""Eleanor Galenson, 94, Expert On Children's Sexual Identity""}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'GALENSON, ELEANOR'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,7,2011-01-31T00:00:00Z,1.0,,,"Dr. Eleanor Galenson, a psychoanalyst whose research demonstrated that children are aware of sexual identity in infancy, even earlier than Freud had propounded, died on Jan. 15 at her home in Manhattan. She was 94.      Her son Paul Himmelstein co...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=980DE1D71030F932A05752C0A9679D8B63,611.0
1,4fd28a318eb7c8105d85c83e,"David Pearlman, itinerant philosopher, adventurer and environmentalist widely known as Poppa Neutrino, dies at age 77; photo (M)",{},{'original': 'By WILLIAM GRIMES'},article,"{'main': ""Poppa Neutrino, 77, 'the Happiest Man in the World'""}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'PEARLMAN, DAVID'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,24,2011-01-30T00:00:00Z,1.0,,,"David Pearlman, an itinerant philosopher, adventurer and environmentalist widely known as Poppa Neutrino, who founded his own church, crossed the Atlantic on a raft made from scrap and invented a theoretically unstoppable football strategy, died o...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9B00E4DA1430F933A05752C0A9679D8B63,891.0
2,4fd28a318eb7c8105d85c7f2,"John D Kendall, leader in music training who helped bring Suzuki method to United States, dies at age 92; photos (M)",{},{'original': 'By MARGALIT FOX'},article,{'main': 'John D. Kendall Dies at 93; Leader in Music Training'},"[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'KENDALL, JOHN D'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,22,2011-01-25T00:00:00Z,1.0,,,"John D. Kendall, who half a century ago helped revitalize string playing in the United States by introducing Americans to the Suzuki method, a system of instruction that lets very young children learn to play instruments before they can even read ...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9E00EEDA1331F936A15752C0A9679D8B63,1067.0
3,4fd2b81f8eb7c8105d8adc34,"Paul Picerni, prolific television and screen actor best known for his role in hit 1960s TV series The Untouchables, dies at age 88 (M)",{},{'original': 'By DENNIS HEVESI'},article,"{'main': ""Paul Picerni, 88, Actor in 'The Untouchables'""}","[{'isMajor': None, 'rank': 0, 'name': 'creative_works', 'value': 'UNTOUCHABLES, THE (TV PROGRAM)'}, {'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'PICERNI, PAUL'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'TELEVISION'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]","[{'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2011/01/24/arts/picerni-obit/picerni-obit-thumbStandard.jpg', 'height': 75, 'width': 0, 'rank': 0, 'legacy': {'hasthumbnail': 'Y', 'thumbnailheight': 75, 'thumbnail': 'images/2011/01/24/arts/picerni-obit/picerni-obit-thumbStandard.jpg'}}]",Obituary,25,2011-01-24T00:00:00Z,1.0,,,Mr. Picerni was a prolific television and screen actor best known as Agent Eliot Ness’s right-hand man in the hit 1960s series “The Untouchables.”,The New York Times,Obituary; Biography,,https://www.nytimes.com/2011/01/24/arts/television/24picerni.html,528.0
4,4fd2855d8eb7c8105d855b8e,"Gordon Murray, former Wall street executive who self-published a popular paperback guide for ordinary investors, dies at age 60; photo (M)",{},{'original': 'By DENNIS HEVESI'},article,"{'main': 'Gordon Murray, Wall Street Retiree and Author, Dies at 60'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'MURRAY, GORDON'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,24,2011-01-24T00:00:00Z,1.0,,,"Gordon S. Murray, a former Wall Street executive who chose not to go quietly into the night, writing and publishing himself a popular paperback guide for ordinary investors while he was struggling with terminal cancer, died Saturday at his home in...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9B06E1DD1E3EF937A15752C0A9679D8B63,607.0
5,4fd29f1f8eb7c8105d8829ae,"Michael Langham, classical theater director who honed his craft in a Nazi prisoner-of-war camp and went on to become the artistic head of several prominent theaters, dies at age 91; photos (M)",{},{'original': 'By BRUCE WEBER'},article,"{'main': 'Michael Langham, Theater Director Of Myriad Classics, Is Dead at 91'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'LANGHAM, MICHAEL'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,26,2011-01-23T00:00:00Z,1.0,,,"Michael Langham, a classical-theater director who honed his craft in a Nazi prisoner-of-war camp and went on to become the artistic head of the Stratford Shakespeare Festival  in Ontario, Canada, and the Guthrie Theater  in Minneapolis and to dire...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9D01EFD91731F930A15752C0A9679D8B63,979.0
6,4fd29f1e8eb7c8105d882954,"Remmy Ongala, beloved and influential Tanzanian songwriter, singer, guitarist and bandleader who was not afraid to address difficult social issues like spread of AIDS, dies at age 63; photo (M)",{},{'original': 'By JON PARELES'},article,"{'main': 'Remmy Ongala, 63, Tanzanian Music Star'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'ONGALA, REMMY'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,14,2011-01-18T00:00:00Z,1.0,,,"In 1990, as the AIDS epidemic was gathering strength in Africa, the Tanzanian songwriter, singer, guitarist and bandleader Remmy Ongala released an ebullient dance track called ''Mambo Kwa Soksi'' (''Things With Socks''). Its lyrics called for men...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9503EEDD1E3FF93BA25752C0A9679D8B63,616.0
7,4fd2855d8eb7c8105d855b18,,{},{'original': 'By BRUCE WEBER'},article,{'main': 'Romulus Linney Dies at 80; Playwright of Wide Range'},[],[],Obituary,7,2011-01-17T00:00:00Z,1.0,,,"Romulus Linney, a playwright who roved along many intellectual paths, exploring the Southern Appalachian culture of his upbringing, refashioning classical works for modern times and adapting contemporary novels for the stage, died on Saturday at h...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9E03E7DB173EF934A25752C0A9679D8B63,1044.0
8,4fd2855d8eb7c8105d855b09,"B H Friedman, real estate executive who gave up his career to write well-received novels and art criticism, dies at age 84; photo (M)",{},{'original': 'By BRUCE WEBER'},article,"{'main': 'B. H. Friedman, 84, Novelist And Biographer of Pollock'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'FRIEDMAN, B H'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,24,2011-01-15T00:00:00Z,1.0,,,"B. H. Friedman, a real estate executive who gave up his business career to write well-received novels and art criticism and whose books include an early biography of Jackson Pollock, died on Tuesday in Manhattan. He was 84.     The cause was compl...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9D0CE6DF123DF936A25752C0A9679D8B63,644.0
9,4fd2aa798eb7c8105d896cec,"Jiri Dienstbier, Czech dissident, dies at age 73; photo (M)",{},{'original': 'By JUDY DEMPSEY'},article,"{'main': 'Jiri Dienstbier, Czech Dissident, Is Dead at 73'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'DIENSTBIER, JIRI'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,8,2011-01-10T00:00:00Z,1.0,,,"Jiri Dienstbier, one of Eastern Europe's leading dissidents, who with Vaclav Havel helped topple Communism in Czechoslovakia, died Saturday in Prague. He was 73.     His death was announced by Czech state television. The cause was not specified.  ",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9803E5DE173DF933A25752C0A9679D8B63,562.0
0,4fd29d7b8eb7c8105d87fb36,"Paul Soldner, ceramic artist and innovator, dies at age 89; photos (M)",{},{'original': 'By WILLIAM GRIMES'},article,"{'main': 'Paul Soldner, 89, Ceramic Artist and Innovator'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'SOLDNER, PAUL'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,8,2011-01-10T00:00:00Z,1.0,,,"Paul Soldner, a ceramist who put his own twist on the Japanese firing technique known as raku to create wildly spontaneous sculptural vessels, died on Monday at his home in Claremont, Calif. He was 89.     His death was confirmed by his daughter, ...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9C07E0D7113AF933A25752C0A9679D8B63,848.0
1,4fd285598eb7c8105d8557f0,,{},{'original': 'By ALLAN KOZINN'},article,"{'main': 'Raphael Hillyer, 96, Founding Violist of Juilliard Quartet'}",[],[],Obituary,20,2011-01-07T00:00:00Z,1.0,,,"Raphael Hillyer, the founding violist of the Juilliard String Quartet and a soloist and teacher known for the warmth and expressivity of his tone, died on Dec. 27 in Boston, where he lived. He was 96.     The cause was heart failure, said his daug...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9400E4DF143AF934A35752C0A9679D8B63,828.0
2,4fd29d788eb7c8105d87f8b7,,{},{'original': 'By WILLIAM GRIMES'},article,"{'main': ""Ab Simon, 88, Is Dead; Led Seagram's Wine Unit""}",[],[],Obituary,24,2011-01-06T00:00:00Z,1.0,,,"Ab Simon, who as the longtime chairman of the Seagram Chateau & Estate Wines Company was a commanding figure in the American wine trade and a leading importer of fine Bordeaux to the United States, died on Saturday at his home in Manhattan. He was...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9400E2DD113BF935A35752C0A9679D8B63,968.0
3,4fd285598eb7c8105d8557eb,"Hideko Takamine, Japanese actress, dies at age 86; photo (M)",{},{'original': 'By DAVE KEHR'},article,"{'main': 'Hideko Takamine, 86, Acclaimed Actress'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'TAKAMINE, HIDEKO'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,20,2011-01-05T00:00:00Z,1.0,,,"Hideko Takamine, a Japanese actress who over the course of nearly 200 films developed from an endearing child star into a powerful representative of the Japanese woman's search for identity and autonomy in the years after World War II, died on Dec...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9C00EEDC1F38F936A35752C0A9679D8B63,690.0
4,4fd2899c8eb7c8105d85b677,"Steven W Fisher, a New York State justice who presided over the trial of two men who killed five employees of a Wendy's fast-food restaurant in Queens in 2000, dies at age 64 (M)",{},{'original': 'By DANIEL E. SLOTNIK'},article,"{'main': 'Justice Steven W. Fisher, 64'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'FISHER, STEVEN W'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,22,2011-01-02T00:00:00Z,1.0,,,"Steven W. Fisher, a New York State justice who presided over the trial of two men who killed five employees of a Wendy's fast food restaurant in Queens in 2000, died on Dec. 18 at his home in Queens. He was 64.     The cause was lung cancer, his s...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9E0DE3D91130F931A35752C0A9679D8B63,304.0
5,4fd29d7c8eb7c8105d87fc71,"Frances Ginsberg, an American soprano heard regularly at New York City Opera in 1980s, dies at age 55; photo (M)",{},{'original': 'By MARGALIT FOX'},article,"{'main': 'Frances Ginsberg, 55, Singer With New York City Opera'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'GINSBERG, FRANCES'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,26,2010-12-30T00:00:00Z,1.0,,,"Frances Ginsberg, an American soprano heard regularly with the New York City Opera in the 1980s, died on Friday in the Bronx. She was 55 and had lived in Manhattan and Milan.     The cause was brain and spinal cancer, said, Hagai Kamil, a longtime...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9403E1DF1E30F933A05751C1A9669D8B63,347.0
6,4fd2aa718eb7c8105d8966d3,,{},{'original': 'By DANIEL E. SLOTNIK'},article,{'main': 'Steven W. Fisher'},[],[],National Desk,,2010-12-28T00:00:00Z,1.0,,,"Steven W. Fisher, a New York State justice who presided over the trial of two men who killed five employees of a Wendy's fast food restaurant in Queens in 2000, died on Dec. 18 at his home in Queens. He was 64.     The cause was lung cancer, his s...",The New York Times,Obituary,,https://query.nytimes.com/gst/fullpage.html?res=9900E4D61E30F93BA15751C1A9669D8B63,305.0
7,4fd2b79f8eb7c8105d8ad106,"Karen Tuttle, violist and teacher whose technique drew disciples from around world, dies at age 90; photo (M)",{},{'original': 'By MARGALIT FOX'},article,"{'main': 'Karen Tuttle, Spirited Violist and Teacher, Dies at 90'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'TUTTLE, KAREN'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,8,2010-12-27T00:00:00Z,1.0,,,"Karen Tuttle, a violist and teacher whose singular approach to her instrument -- which entailed the expression of deep feeling, the attainment of great physical comfort and occasionally the literal rending of garments -- drew disciples from around...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9F05E4D61331F934A15751C1A9669D8B63,713.0
8,4fd28a2e8eb7c8105d85c64a,"Bud Greenspan, who disdained scandals to write, produce and direct uplifting documentaries about Olympic athletes facing triumph and tragedy, dies at age 84; photo (M)",{},{'original': 'By RICHARD SANDOMIR'},article,"{'main': 'Bud Greenspan, 84, Dies; Filmed Olympics in Glory'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'GREENSPAN, BUD'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,7,2010-12-27T00:00:00Z,1.0,,,"Bud Greenspan, who disdained scandals to write, produce and direct uplifting documentaries about Olympic athletes facing triumph and tragedy, died Saturday at his home in Manhattan. He was 84.     The cause was Parkinson's disease, said Nancy Beff...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9B06EED71F31F934A15751C1A9669D8B63,883.0
9,4fd2aa708eb7c8105d896624,,{},{'original': 'By MARLISE SIMONS'},article,"{'main': 'Patricia Thompson, 63, TV Producer and Documentarian'}",[],[],Obituary,32,2010-12-26T00:00:00Z,1.0,,,"PARIS -- Patricia Thompson, a Paris-based American television producer and an Emmy-winning documentary filmmaker, died here on Monday. She was 63.      The cause was a cerebral hemorrhage, her husband, Jim Bittermann, a CNN correspondent, said.  ",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9C03E3DD153EF935A15751C1A9669D8B63,280.0
0,4fd29d7a8eb7c8105d87fa45,"Frank Baldino Jr, who founded pharmaceutical company Cephalon, dies at age 57; photo (M)",{},{'original': 'By BARRY MEIER'},article,"{'main': 'Frank Baldino Jr., Founder of Pharmaceutical Company, Dies at 57'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'BALDINO, FRANK JR'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,15,2010-12-24T00:00:00Z,1.0,,,"Frank Baldino Jr. who founded the pharmaceutical company Cephalon,  best known for the drug Provigil,  which is used to increase alertness, died Thursday  in Philadelphia. He was 57.     The cause was complications related to leukemia, the company...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9A07E0DF153EF937A15751C1A9669D8B63,443.0
1,4fd29d7a8eb7c8105d87fa36,"Steve Landesberg, actor and comedian who was best known for his role on sitcom Barney Miller, dies at age 74; photo (M)",{},{'original': 'By HAMILTON BOARDMAN'},article,"{'main': ""Steve Landesberg, 74, Actor on 'Barney Miller'""}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'LANDESBERG, STEVE'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,17,2010-12-22T00:00:00Z,1.0,,,"Steve Landesberg, an actor and comedian with a friendly and often deadpan manner who was best known for his role on the long-running sitcom ''Barney Miller,'' died in Los Angeles on Monday. He was 74.     The cause was colon cancer, his daughter, ...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9803E2D61E3FF931A15751C1A9669D8B63,485.0
2,4fd2aa7a8eb7c8105d896de3,"Phil Cavarretta, former Chicago Cubs first baseman who won most valuable player award and batting championship in 1945, dies at age 94; photo (M)",{},{'original': 'By RICHARD GOLDSTEIN'},article,"{'main': 'Phil Cavarretta, League M.V.P. for Cubs In Last Pennant-Winning Year, Dies at 94'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'CAVARRETTA, PHIL'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,27,2010-12-20T00:00:00Z,1.0,,,"Phil Cavarretta, who played 20 seasons for the Chicago Cubs and won the National League's most valuable player award and batting  championship in 1945, the last time the Cubs captured a pennant, died  Saturday in Lilburn, Ga. He was 94.     His de...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9506E4DD123FF933A15751C1A9669D8B63,807.0
3,4fd2b7a08eb7c8105d8ad1cb,"Walt Dropo, former Boston Red Sox first baseman who won American League's Rookie of the Year award in 1950, dies at age 87; photo (M)",{},{'original': 'By FRANK LITSKY'},article,"{'main': 'Walt Dropo, 87, Rookie of the Year in 1950'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'DROPO, WALT'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,27,2010-12-20T00:00:00Z,1.0,,,"Walt Dropo,  one of the University of Connecticut's greatest athletes, who broke into the major leagues with the Boston Red Sox, won the American League rookie of the year award in 1950 and became a reliable hitter and first baseman for 13 years, ...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9900E4DD123FF933A15751C1A9669D8B63,635.0
4,4fd2855c8eb7c8105d855aab,"MacKenzie, thoroughbred horse trainer, dies at age 89; photo (M)",{},{'original': 'By WILLIAM GRIMES'},article,"{'main': 'MacKenzie Miller, 89; Trained Champions'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'MILLER, MACKENZIE'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,12,2010-12-17T00:00:00Z,1.0,,,"MacKenzie Miller, who trained champion thoroughbred horses for nearly half a century and at the age of 71 saddled the 1993 Kentucky Derby winner, Sea Hero, died on Dec. 10 in Lexington, Ky. He was 89.     The cause was complications of a stroke, h...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9D04E3D8153CF934A25751C1A9669D8B63,778.0
5,4fd2b81b8eb7c8105d8ada20,"Maynard W Glitman, diplomat who led the American side in negotiating intermediate nuclear forces treaty signed by the United States and Soviet Union in 1987, dies at age 77; photo (M)",{},{'original': 'By MARGALIT FOX'},article,"{'main': 'Maynard W. Glitman, Arms Negotiator, Dies at 77'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'GLITMAN, MAYNARD W'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'UNITED STATES INTERNATIONAL RELATIONS'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'COLD WAR ERA'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'NUCLEAR WEAPONS'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]","[{'type': 'image', 'subtype': 'thumbnail', 'url': 'images/2010/12/17/nyregion/17gilmanimg/17gilmanimg-thumbStandard.jpg', 'height': 75, 'width': 0, 'rank': 0, 'legacy': {'hasthumbnail': 'Y', 'thumbnailheight': 75, 'thumbnail': 'images/2010/12/17/nyregion/17gilmanimg/17gilmanimg-thumbStandard.jpg'}}]",Obituary,12,2010-12-17T00:00:00Z,1.0,,,"Mr. Glitman led the American side in negotiating the intermediate-range nuclear forces treaty, signed by the United States and the Soviet Union in 1987.",The New York Times,Obituary; Biography,,https://www.nytimes.com/2010/12/17/world/17glitman.html,771.0
6,4fd28a2f8eb7c8105d85c673,"Enrique Morente, flamenco singer, dies at age 67; photo (M)",{},{'original': 'By MARGALIT FOX'},article,"{'main': 'Enrique Morente, 67, Singer Who Made a New Flamenco'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'MORENTE, ENRIQUE'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,11,2010-12-17T00:00:00Z,1.0,,,"Enrique Morente, one of the world's most celebrated flamenco singers, whose work embraced both traditional styles and contemporary influences as diverse as  George Gershwin and Leonard Cohen, died on Monday in a Madrid hospital. He was 67.     Hos...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9A0DE4DD133DF934A25751C1A9669D8B63,591.0
7,4fd2b7a08eb7c8105d8ad1b0,"Chuck Jordan, General Motors designer who helped reshape look of cars as company grappled with foreign competition in postwar era, dies at age 83; photos (M)",{},{'original': 'By DOUGLAS MARTIN'},article,{'main': 'Chuck Jordan Dies at 83; Streamlined G.M. Designs'},"[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'JORDAN, CHUCK'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,29,2010-12-15T00:00:00Z,1.0,,,"Chuck Jordan, a General Motors designer who dreamed up automotive confections dripping with tailfins, chrome and postwar exuberance, then helped reshape the look of G.M. cars as the company grappled with foreign competition and steeper fuel costs,...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9A0DE7DE173DF936A25751C1A9669D8B63,828.0
8,4fd29f118eb7c8105d8821e8,,{},{'original': 'By DANIEL E. SLOTNIK'},article,{'main': 'Richard N. Goldman'},[],[],National Desk,,2010-12-04T00:00:00Z,1.0,,,"Richard N. Goldman, a San Francisco civic leader and philanthropist best known for co-founding the Goldman Environmental Prize, which is given to six grass-roots environmental activists every year, died Monday at his home in San Francisco. He was ...",The New York Times,Obituary,,https://query.nytimes.com/gst/fullpage.html?res=9503E2DD1F30F937A35751C1A9669D8B63,330.0
9,4fd289938eb7c8105d85afae,,{},{'original': 'By DOUGLAS MARTIN'},article,"{'main': 'Frank W. Lewis, 98, Master Of the Cryptic Crossword'}",[],[],Obituary,23,2010-12-03T00:00:00Z,1.0,,,"For more than six decades, Frank W. Lewis mesmerized, mystified and miffed a circle of obsessed people by writing a devilishly quirky cryptic crossword puzzle for The Nation. But there were some bridges even he would not cross.     If the clue ''B...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9F06E1DE1330F930A35751C1A9669D8B63,900.0
0,4fd2b79e8eb7c8105d8ad05c,"Steven N Posner, who with his father, Vincent, was caught up in major corporate raiding case that led to convictions of Ivan F Boesky and Michael R Milken, dies at age 67 (M)",{},{'original': 'By DENNIS HEVESI'},article,"{'main': 'Steven Posner, 67, Former Corporate Raider'}","[{'isMajor': None, 'rank': 0, 'name': 'persons', 'value': 'POSNER, STEVEN'}, {'isMajor': None, 'rank': 0, 'name': 'subject', 'value': 'DEATHS (OBITUARIES)'}]",[],Obituary,35,2010-12-02T00:00:00Z,1.0,,,"Steven N. Posner, who with his father, Victor, was caught up in a major corporate raiding case that led to the convictions of Ivan F. Boesky and Michael R. Milken, died Monday in a high-speed boat collision on Biscayne Bay, Fla. He was 67 and live...",The New York Times,Obituary; Biography,,https://query.nytimes.com/gst/fullpage.html?res=9F03EEDA1631F931A35751C1A9669D8B63,439.0
